path,st_mode,st_ino,st_dev,st_nlink,st_uid,st_gid,st_size,st_atime,st_mtime,st_ctime
/home/w/weismanm/.dbus/session-bus/33675ea0efc2773098f45fb600000583-0,33188,42865504,24,1,2363,2002,463,1378402104.1428885,1380216299.2275133,1380216299.2275133
/home/w/weismanm/.vim/vim-addons/vim-addon-manager-known-repositories/.git/logs/refs/remotes/origin/HEAD,33188,40501272,24,1,2363,2002,222,1378929284.024547,1372042199.0,1378929284.0405471
/home/w/weismanm/.oh-my-zsh/plugins/gitfast/git-prompt.sh,33188,42599008,24,1,2363,2002,11970,1390854836.786129,1390854836.790129,1390854836.790129
/home/w/weismanm/.pulse/373f253d0c3b5807ad45140600000649-runtime,41471,42867475,24,1,2363,2002,23,1390854667.7120993,1390854667.7120993,1390854667.7320995
/home/w/weismanm/Documents/cs210/.git/hooks/applypatch-msg.sample,33261,43125693,24,1,2363,2002,452,1378747509.0445611,1378747509.0445611,1378747509.0445611
/home/w/weismanm/.eclipse/org.eclipse.platform_4.3.0_1473617060_linux_gtk_x86_64/configuration/org.eclipse.osgi/bundles/85/1/.cp/help/EGit/User_Guide/images/Egit-1.1-tags.png,33188,40896686,24,1,2363,2002,10706,1380677727.3574963,1380677727.3574963,1380677727.3574963
/home/w/weismanm/.eclipse/org.eclipse.platform_3.7.0_155965261/configuration/org.eclipse.osgi/bundles/104/1/.cp/org/eclipse/jface/wizard/images,16877,41815306,24,2,2363,2002,4096,1358884051.8452005,1358884051.8452005,1358884051.8452005
/home/w/weismanm/.eclipse/org.eclipse.platform_4.3.0_1473617060_linux_gtk_x86_64/configuration/org.eclipse.core.runtime/.manager,16877,40372925,24,2,2363,2002,4096,1380129811.2400234,1380677712.2093146,1380677712.2093146
/home/w/weismanm/Documents/cs111/ArrayTest.java~,33188,42862089,24,1,2363,2002,5513,1352322323.7118754,1352322323.7118754,1352924034.2257686
/home/w/weismanm/.vim/colors/softbluev2.vim,33188,39462673,24,1,2363,2002,5403,1378929257.756226,1371959556.0,1378929257.7602262
/home/w/weismanm/.vim/colors/norwaytoday.vim,33188,39462833,24,1,2363,2002,3070,1378929261.9642775,1371959556.0,1378929261.9762776
/home/w/weismanm/.pulse/f50af48128e931445d4c861a00000502-default-sink,33188,42865392,24,1,2363,2002,43,1366124879.6688519,1384277770.028234,1384277770.028234
/home/w/weismanm/Documents/traverse/.git/info/exclude,33188,42867894,24,1,2363,2002,240,1391637890.4801753,1391637890.4801753,1391637890.4801753
/home/w/weismanm/.eclipse/org.eclipse.platform_3.7.0_155965261/configuration/org.eclipse.osgi/bundles/169/1/.cp/icons/full/eview16/jperspective.gif,33188,42336891,24,1,2363,2002,374,1358884079.461519,1358884079.4655192,1358884079.4655192
/home/w/weismanm/.eclipse/org.eclipse.platform_3.7.0_155965261/configuration/org.eclipse.equinox.simpleconfigurator,16877,40901567,24,2,2363,2002,4096,1358884012.0327415,1358884013.3647568,1358884013.3647568
/home/w/weismanm/.config/google-chrome/chrome_shutdown_ms.txt,33188,42865360,24,1,2363,2002,4,1391637993.5413735,1391637993.5453734,1391637993.5453734
/home/w/weismanm/.vim/eclim/autoload/eclim/taglisttoo/lang/forrest.vim,33188,40372252,24,1,2363,2002,1340,1378929278.5564802,1368902134.0,1378929278.5644803
/home/w/weismanm/Desktop/DatagenTests/.resources/down.gif,33188,42866373,24,1,2363,2002,67,1381343115.0,1381331966.0,1381343115.337175
/home/w/weismanm/Pictures/pin.png,33188,42861869,24,1,2363,2002,78276,1360705844.809792,1360705844.893793,1360705844.893793
/home/w/weismanm/.config/google-chrome/Default/Session Storage/LOG,33188,42861311,24,1,2363,2002,259,1391637121.1032276,1391637130.1433342,1391637130.1433342
/home/w/weismanm/.oh-my-zsh/plugins/gas/_gas,33188,42598984,24,1,2363,2002,847,1390854836.5781264,1390854836.5821264,1390854836.5821264
/home/w/weismanm/.eclipse/org.eclipse.platform_3.7.0_155965261/configuration/org.eclipse.osgi/bundles/154/1,16877,41945975,24,3,2363,2002,4096,1358884043.7451072,1358884043.7451072,1358884043.7451072
/home/w/weismanm/.oh-my-zsh/.git/index,33188,39332706,24,1,2363,2002,34728,1390854832.626079,1390854845.6582355,1390854845.6622355
/home/w/weismanm/.eclipse/org.eclipse.platform_4.3.0_1473617060_linux_gtk_x86_64/configuration/org.eclipse.osgi/bundles/152/1/.cp/images/topiclabel/tu_javaapp48_hov.gif,33188,40897103,24,1,2363,2002,1739,1380677729.0015159,1380677729.0015159,1380677729.0015159
/home/w/weismanm/.vim/colors/tango2.vim,33188,39462459,24,1,2363,2002,1954,1378929254.9001913,1371959556.0,1378929254.9041913
/home/w/weismanm/.vim/vim-addons/csv/.git/logs/refs/remotes/origin/HEAD,33188,40372626,24,1,2363,2002,192,1378929282.0085225,1372191591.0,1378929282.0125225
/home/w/weismanm/.compiz-1/session/1030d327f6b87d8e65138334033741711900000040310033,33188,42865858,24,1,2363,2002,94,1383765562.0,1383341083.0,1383765562.265905
/home/w/weismanm/Documents/CS112/lz4-read-only/lz4hc.c,33188,42995013,24,1,2363,2002,23496,1364944562.301126,1364944562.3051262,1364944562.3051262
/home/w/weismanm/Documents/CS112/lz4-read-only/lz4hc.h,33188,42995014,24,1,2363,2002,2295,1364944562.3091261,1364944562.3091261,1364944562.3091261
/home/w/weismanm/.vim/vim-addons/L9/.hg/store/data,16877,40372726,24,5,2363,2002,4096,1378929282.8125322,1372042317.0,1378929282.9245336
/home/w/weismanm/.cache/.fr-l4fgmN/api/index/index.html,33188,42866343,24,1,2363,2002,574,1381343087.0,1381332208.0,1381343087.676837
/home/w/weismanm/.config/libreoffice/3/user/store,16877,42860905,24,2,2363,2002,4096,1351839323.285374,1346871043.0,1351839323.285374
/home/w/weismanm/.cache/mozilla/firefox/xwq66wc2.default/thumbnails/240c8a6fa81cd060a800aa9cb7584639.png,33188,42862086,24,1,2363,2002,37212,1362413604.2057877,1362413604.2097878,1378402341.2939515
/home/w/weismanm/.pulse/0078413e32da003498e2e0b200000457-card-database.tdb,33188,42866118,24,1,2363,2002,696,1381174993.4645605,1381174993.4645605,1381174993.4645605
/home/w/weismanm/.eclipse/org.eclipse.platform_4.3.0_1473617060_linux_gtk_x86_64/configuration/org.eclipse.osgi/bundles/85/1/.cp/help/EGit/User_Guide/images/Egit-0.8-tag-create.png,33188,40896727,24,1,2363,2002,4130,1380677727.5374985,1380677727.5374985,1380677727.5374985
/home/w/weismanm/.vim/bundle/vim-misc/autoload,16877,40371524,24,3,2363,2002,4096,1378929271.3843925,1373497253.0,1378929271.568395
/home/w/weismanm/.vim/bundle/ctrlp.vim/.git/hooks/prepare-commit-msg.sample,33261,40371370,24,1,2363,2002,1239,1378929269.54037,1373479246.0,1378929269.5523703
/home/w/weismanm/Documents/CS112/CompressionLab/twitter4j-core-3.0.3/twitter4j/internal/json/StatusJSONImpl.class,33188,42865146,24,1,2363,2002,11427,1356314696.0,1356314696.0,1362517111.338907
/home/w/weismanm/.vim/bundle/Wordnet.vim/.git/logs/refs/heads,16877,40371447,24,2,2363,2002,4096,1378929270.5443823,1378175855.0,1378929270.5563824
/home/w/weismanm/.vim/bundle/vim-misc/autoload/xolox/misc/escape.vim,33188,40371536,24,1,2363,2002,1891,1378929271.492394,1373497253.0,1378929271.496394
/home/w/weismanm/.config/google-chrome/Default/Extensions/aohghmighlieiainnegkcijnfilokake/0.5_0/_locales/bg,16832,42866019,24,2,2363,2002,4096,1380130003.8543906,1380130004.1063936,1380130004.1063936
/home/w/weismanm/.vim/vim-addons/FuzzyFinder/autoload/fuf/callbackfile.vim,33188,40501379,24,1,2363,2002,3242,1378929286.0645719,1372042313.0,1378929286.0765722
/home/w/weismanm/cs290f2013-fp-team1/bin/doc/api/edu/allegheny/tweetanalyze/ui/gui/class-use/TagCloud.html,33188,42209544,24,1,2363,2002,4456,1386969804.5478075,1386969804.5518076,1386969804.5518076
/home/w/weismanm/.vim/colors/asmanian_blood.vim,33188,39462742,24,1,2363,2002,1741,1378929259.216244,1371959556.0,1378929259.228244
/home/w/weismanm/Desktop/DatagenTests/_DS_Store,33188,42866362,24,1,2363,2002,6148,1381343115.0,1381331960.0,1381343115.257174
/home/w/weismanm/Documents/cs111/.git/refs,16877,43125091,24,4,2363,2002,4096,1354743752.3276644,1354743752.3276644,1354743752.3276644
/home/w/weismanm/Documents/CS112/CompressionLab/twitter4j-core-3.0.3/twitter4j/internal/json/TimeZoneJSONImpl.class,33188,42865147,24,1,2363,2002,1386,1356314694.0,1356314694.0,1362517111.3429072
/home/w/weismanm/cs290f2013-fp-team1/bin/doc/api/edu/allegheny/tweetanalyze/ui/cli/class-use/CommandArgs.CloudCommand.html,33188,42209540,24,1,2363,2002,4632,1386969804.5238073,1386969804.5278072,1386969804.5278072
/home/w/weismanm/Documents/cs290f2013-lab5-team4/ReleasePlanner/bin/site/jacoco/AllTests/com.group4.planner/csvReader.html,33188,42995864,24,1,2363,2002,3290,1383158699.2571013,1383158699.2611012,1383158699.2611012
/home/w/weismanm/.vim/bundle/Wordnet.vim/.git/objects/18,16877,40371458,24,2,2363,2002,4096,1378929270.6363835,1378175855.0,1378929270.6483836
/home/w/weismanm/.config/google-chrome/Default/Extensions/pjkljhegncpnkpknbcohdijeoejaedia/7_0/_locales/bg,16832,43256218,24,2,2363,2002,4096,1367941821.8974545,1367941821.9534552,1367941821.9534552
/home/w/weismanm/.eclipse/org.eclipse.platform_4.3.0_1473617060_linux_gtk_x86_64/configuration/org.eclipse.osgi/bundles/93/1/.cp/about.ini,33188,40897090,24,1,2363,2002,226,1380677728.9655154,1380677728.9655154,1380677728.9655154
/home/w/weismanm/.eclipse/org.eclipse.platform_3.7.0_155965261/configuration/org.eclipse.osgi/bundles/139,16877,41552308,24,3,2363,2002,4096,1358884042.2650902,1358884042.2650902,1358884042.2650902
/home/w/weismanm/.local/share/gvfs-metadata/.nfs00000000028e13c40000006e,33188,42865604,24,1,2363,2002,32768,1382016806.7677279,1383158626.824246,1383158657.0726032
/home/w/weismanm/.config/google-chrome/Default/Extensions/coobgpohoikkiipiblmjeljniedjpjpf/0.0.0.20_0,16832,42995557,24,3,2363,2002,4096,1380130005.8504152,1380130005.8824155,1380130006.1904192
/home/w/weismanm/.eclipse/org.eclipse.platform_3.7.0_155965261/configuration/org.eclipse.osgi/bundles/132,16877,41167401,24,3,2363,2002,4096,1358884040.8890743,1358884040.8890743,1358884040.8890743
/home/w/weismanm/.eclipse/org.eclipse.platform_3.7.0_155965261/configuration/org.eclipse.osgi/bundles/133,16877,42080948,24,3,2363,2002,4096,1358884044.8731203,1358884044.8731203,1358884044.8731203
/home/w/weismanm/.cache/mozilla/firefox/xwq66wc2.default/safebrowsing/test-phish-simple.pset,33188,43125647,24,1,2363,2002,16,1391443632.003573,1391443632.6555808,1391443632.6555808
/home/w/weismanm/.eclipse/org.eclipse.platform_3.7.0_155965261/configuration/org.eclipse.osgi/bundles/131,16877,41552318,24,3,2363,2002,4096,1358884042.3290908,1358884042.333091,1358884042.333091
/home/w/weismanm/.eclipse/org.eclipse.platform_3.7.0_155965261/configuration/org.eclipse.osgi/bundles/136,16877,41293079,24,3,2363,2002,4096,1358884040.9850755,1358884040.9890754,1358884040.9890754
/home/w/weismanm/.eclipse/org.eclipse.platform_4.3.0_1473617060_linux_gtk_x86_64/configuration/org.eclipse.osgi/bundles/85/1/.cp/help/EGit/User_Guide/images/Egit-1.2-project-menu-main.png,33188,40896778,24,1,2363,2002,13888,1380677727.8295019,1380677727.8335018,1380677727.8335018
/home/w/weismanm/cs290f2013-fp-team1/bin/doc/api/edu/allegheny/tweetanalyze/test/class-use/DBUnitTestCase.html,33188,42209522,24,1,2363,2002,4449,1386969804.419806,1386969804.423806,1386969804.423806
/home/w/weismanm/Desktop/DatagenTests/.resources/class.gif,33188,42866368,24,1,2363,2002,586,1381343115.0,1381331966.0,1381343115.3091745
/home/w/weismanm/Documents/cs290f2013-lab5-team4/ReleasePlanner/bin/com/group4/planner/Driver.class,33188,42995812,24,1,2363,2002,4311,1383158696.5690694,1383158696.5730696,1383158696.5730696
/home/w/weismanm/cs290f2013-fp-team1/src/edu/allegheny/TweetAnalyze/test/TestTweetBuilder.java,33188,42208720,24,1,2363,2002,14889,1386968665.670266,1386968665.674266,1386968665.674266
/home/w/weismanm/.oh-my-zsh/.git/refs/remotes/origin,16877,39464581,24,2,2363,2002,4096,1390854832.3500757,1390854832.370076,1390854832.370076
/home/w/weismanm/.config/google-chrome/pnacl/0.1.0.12332/_platform_specific/x86_64/pnacl_public_x86_64_pnacl_llc_nexe,33188,43125625,24,1,2363,2002,9155768,1390855137.9937463,1390855138.889757,1390855138.889757
/home/w/weismanm/.vim/vim-addons/FuzzyFinder/.hg/store/data/autoload/fuf.vim.i,33188,40501329,24,1,2363,2002,36046,1378929285.0565596,1372042312.0,1378929285.08056
/home/w/weismanm/Documents/cs290f2013-lab5-team4/.git/hooks,16877,42866518,24,2,2363,2002,4096,1383158634.5003366,1383158634.5483372,1383158634.5483372
/home/w/weismanm/.vim/colors/autumn.vim,33188,39462686,24,1,2363,2002,6690,1378929257.8882277,1371959556.0,1378929257.8882277
/home/w/weismanm/.vim/bundle/nerdtree/lib/nerdtree/tree_file_node.vim,33188,40371356,24,1,2363,2002,15340,1378929269.3443677,1372297272.0,1378929269.3483677
/home/w/weismanm/.eclipse/org.eclipse.platform_3.7.0_155965261/configuration/org.eclipse.osgi/bundles/153/1/.cp/icons/full/eview16/ant_view.gif,33188,42336973,24,1,2363,2002,119,1358884186.7227564,1358884186.7267563,1358884186.7267563
/home/w/weismanm/Documents/CS112/CompressionLab/bailey.pack.gz,33188,42864593,24,1,2363,2002,56916,1363113674.9186938,1363113714.3271239,1363113714.3271239
/home/w/weismanm/.pulse/d5d5c49c136ed34c555fab05000004b8-runtime,41471,42866222,24,1,2363,2002,23,1381341907.3824131,1381341907.3824131,1381341907.3824131
/home/w/weismanm/.config/google-chrome/Default/Extensions/apdfllckaahabafndbhieahigkjlhalf/6.3_0/_locales/ru/messages.json,33188,43125585,24,1,2363,2002,604,1380130006.4304223,1380130006.4304223,1380130006.4304223
/home/w/weismanm/.vim/vim-addons/fugitive/.git/refs/remotes/origin,16877,40501411,24,2,2363,2002,4096,1378929286.71258,1375363745.0,1378929286.7325802
/home/w/weismanm/cs290f2013-fp-team1/.git/logs/refs/remotes/origin,16877,42209114,24,2,2363,2002,4096,1386968743.631192,1386968743.635192,1386968743.635192
/home/w/weismanm/.vim/bundle/vim-latex-suite/.git/index,33188,40371852,24,1,2363,2002,14280,1378929273.8404226,1375377270.0,1378929273.8444226
/home/w/weismanm/Documents/CS112/CompressionLab/bailey/doclets/PackageWriter.class,33188,42864917,24,1,2363,2002,6736,1030123034.0,1030123034.0,1362517083.7666097
/home/w/weismanm/.dropbox-dist/grp.so,33261,42861756,24,1,2363,2002,6844,1351839335.1255147,1346042742.0,1351839335.1255147
/home/w/weismanm/.local/share/gvfs-metadata/.nfs00000000007c8ef00000037b,33152,42862021,24,1,2363,2002,56,1351839337.733546,1350478848.0,1351839337.733546
/home/w/weismanm/.vim/colors/chela_light.vim,33188,39462799,24,1,2363,2002,3325,1378929260.9882655,1371959556.0,1378929261.0002658
/home/w/weismanm/Documents/CS112/.git/objects/f0/cd56d14f5e517c9095db17a5dafee6076808b9,33060,43125442,24,1,2363,2002,2162,1362515824.620212,1362515824.620212,1362515824.6282122
/home/w/weismanm/.config/software-center,16877,42860886,24,2,2363,2002,4096,1351839333.6414971,1350478788.0,1351839333.6414971
/home/w/weismanm/Documents/cs290f2013-lab5-team4/ReleasePlanner/bin/com/group4/planner/Requirement.class,33188,42995814,24,1,2363,2002,2295,1383158696.6210701,1383158696.62507,1383158696.62507
/home/w/weismanm/.vim/bundle/vim-latex-suite/ftplugin/latex-suite/packages/everyshi,33188,40371942,24,1,2363,2002,191,1378929274.932436,1375377270.0,1378929274.936436
/home/w/weismanm/.vim/vim-addons/FuzzyFinder/.hg/hgrc,33188,40501308,24,1,2363,2002,63,1378929284.9005578,1372042313.0,1378929284.9045577
/home/w/weismanm/.vim/autoload/vimproc_unix.so,33261,39331082,24,1,2363,2002,26184,1378929279.784495,1372282334.0,1378929279.7924953
/home/w/weismanm/.vim/bundle/vim-session/.git/hooks/pre-rebase.sample,33261,40371624,24,1,2363,2002,4898,1378929272.0524008,1373496381.0,1378929272.0564008
/home/w/weismanm/.config/google-chrome/Default/Extensions/apdfllckaahabafndbhieahigkjlhalf/6.3_0/_locales/hi/messages.json,33188,43125575,24,1,2363,2002,482,1380130006.3664215,1380130006.3704214,1380130006.3704214
/home/w/weismanm/.oh-my-zsh/plugins/web-search/web-search.plugin.zsh,33188,42599233,24,1,2363,2002,1219,1390854840.458173,1390854840.4661732,1390854840.4661732
/home/w/weismanm/Dropbox/.dropbox.cache/2012-10-17/Roll10000 (deleted 507f1153-4c3-90000e76).class,33188,42862352,24,1,2363,2002,1219,1351839344.6696286,1350504787.0,1351839344.6696286
/home/w/weismanm/Documents/CS112/WhileLoopExample.java,33188,42864700,24,1,2363,2002,570,1360705079.156781,1360705079.1607811,1360705079.1607811
/home/w/weismanm/.vim/vim-addons/The_NERD_Commenter/.git/packed-refs,33188,40372395,24,1,2363,2002,94,1378929280.0444984,1372092749.0,1378929280.0524986
/home/w/weismanm/.oh-my-zsh/plugins/history-substring-search/history-substring-search.plugin.zsh,33188,42599031,24,1,2363,2002,387,1390854837.0181317,1390854837.0221317,1390854837.0221317
/home/w/weismanm/.vim/bundle/tagbar/.git/logs/refs,16877,40371269,24,4,2363,2002,4096,1378929266.2483299,1374763142.0,1378929266.356331
/home/w/weismanm/.vim/eclim/autoload/eclim/project/tree.vim,33188,40372307,24,1,2363,2002,15237,1378929279.0204859,1368902134.0,1378929279.0244858
/home/w/weismanm/.oh-my-zsh/plugins/git,16877,42599000,24,2,2363,2002,4096,1390854836.710128,1390854836.7341282,1390854836.7341282
/home/w/weismanm/.vim/colors/softlight.vim,33188,39462574,24,1,2363,2002,2713,1378929256.5722117,1371959556.0,1378929256.5762117
/home/w/weismanm/.vim/vim-addons/vimproc/.git/refs/tags,16877,40501507,24,2,2363,2002,4096,1378929287.692592,1372281400.0,1378929287.692592
/home/w/weismanm/.config/google-chrome/Service State,33152,42865844,24,1,2363,2002,50,1367941840.985684,1367941840.989684,1367941840.993684
/home/w/weismanm/.vim/vim-addons/vim-addon-manager-known-repositories/tools,16877,40501298,24,2,2363,2002,4096,1378929284.7845564,1372042199.0,1378929284.8085566
/home/w/weismanm/Downloads/site.zip,33188,42866302,24,1,2363,2002,50515,1381343207.7743046,1381343207.786305,1381343207.8703058
/home/w/weismanm/.vim/vim-addons/FuzzyFinder/.hg/store/data/autoload/fuf/givencmd.vim.i,33188,40501354,24,1,2363,2002,4094,1378929285.576566,1372042312.0,1378929285.580566
/home/w/weismanm/.eclipse/org.eclipse.platform_4.3.0_1473617060_linux_gtk_x86_64/configuration/org.eclipse.osgi/bundles/85/1/.cp/help/EGit/User_Guide/Updating-This-Document.html,33188,40895091,24,1,2363,2002,2173,1380677727.0294924,1380677727.0294924,1380677727.0294924
/home/w/weismanm/.vim/colors/nazca.vim,33188,39462699,24,1,2363,2002,10786,1378929258.0202293,1371959556.0,1378929258.0282295
/home/w/weismanm/.vim/colors/charged-256.vim,33188,39462586,24,1,2363,2002,578,1378929256.7322135,1371959556.0,1378929256.7402136
/home/w/weismanm/.vim/colors/vibrantink.vim,33188,39462712,24,1,2363,2002,2408,1378929258.2682323,1371959556.0,1378929258.2722325
/home/w/weismanm/.vim/colors/codeblocks_dark.vim,33188,39462517,24,1,2363,2002,5308,1378929255.7202013,1371959556.0,1378929255.7242012
/home/w/weismanm/.vim/eclim/doc/vim/java/complete.txt,33188,40243372,24,1,2363,2002,678,1378929277.628469,1368902168.0,1378929277.632469
/home/w/weismanm/.local/share/applications/mimeapps.list,33188,42864588,24,1,2363,2002,428,1378924603.7112231,1378924603.7112231,1378924603.7232232
/home/w/weismanm/.oh-my-zsh/plugins/fabric/_fab,33188,42598973,24,1,2363,2002,3743,1390854836.4941254,1390854836.4981256,1390854836.4981256
/home/w/weismanm/.vim/bundle/Xoria256m/.git/logs,16877,40372052,24,3,2363,2002,4096,1378929276.1524508,1372286944.0,1378929276.2044516
/home/w/weismanm/.eclipse/org.eclipse.platform_4.3.0_1473617060_linux_gtk_x86_64/configuration/org.eclipse.osgi/bundles/85/1/.cp/help/EGit/User_Guide/images/EGit-Corrected.png,33188,40896776,24,1,2363,2002,19759,1380677727.8135016,1380677727.8215017,1380677727.8215017
/home/w/weismanm/.oh-my-zsh/plugins/colorize/colorize.plugin.zsh,33188,41162874,24,1,2363,2002,730,1390854836.0101197,1390854836.0141196,1390854836.0141196
/home/w/weismanm/Documents/CS112/CompressionLab/twitter4j-core-3.0.3/twitter4j/management/APIStatistics.class,33188,42865186,24,1,2363,2002,3275,1356314694.0,1356314694.0,1362517111.59491
/home/w/weismanm/.eclipse/org.eclipse.platform_4.3.0_1473617060_linux_gtk_x86_64/configuration/org.eclipse.osgi/bundles/216/1/.cp/icons/full/etool16/saveall_edit.gif,33188,40895241,24,1,2363,2002,604,1380129882.7609022,1380129882.764902,1380129882.764902
/home/w/weismanm/.vim/bundle/ctrlp.vim/autoload/ctrlp/tag.vim,33188,40371414,24,1,2363,2002,3089,1378929270.1483774,1373479249.0,1378929270.1523776
/home/w/weismanm/.vim/vim-addons/vim-addon-manager/test/wine,16877,40372518,24,2,2363,2002,4096,1378929281.1125114,1372042175.0,1378929281.1245115
/home/w/weismanm/.cache/software-center/reviews.ubuntu.com_reviews_api_1.0_review-stats-pkgnames.p__5.1.db,33152,42861518,24,1,2363,2002,196608,1351839332.7214863,1350478770.0,1351839332.7214863
/home/w/weismanm/.vim/colors/zazen.vim,33188,39462538,24,1,2363,2002,6238,1378929256.036205,1371959556.0,1378929256.0442052
/home/w/weismanm/.cache/mozilla/firefox/xwq66wc2.default/safebrowsing,16877,43125028,24,2,2363,2002,4096,1391443631.943572,1391443632.6475806,1391443632.6475806
/home/w/weismanm/.vim/vim-addons/fugitive/.git/objects/info,16877,40501427,24,2,2363,2002,4096,1378929286.8445814,1375363745.0,1378929286.8445814
/home/w/weismanm/Downloads/site/jacoco/DatagenTests/.resources/prettify.js,33188,42995594,24,1,2363,2002,59060,1381343290.0,1381342574.0,1381343290.4953156
/home/w/weismanm/.eclipse/org.eclipse.platform_4.3.0_1473617060_linux_gtk_x86_64/configuration/org.eclipse.osgi/bundles/207/1/.cp/icons,16877,40895291,24,3,2363,2002,4096,1380129885.8689404,1380129885.8849404,1380129885.8849404
/home/w/weismanm/Documents/CS290/cs290F2013-lab4-team3/.git/FETCH_HEAD,33188,42865454,24,1,2363,2002,103,1380202451.115124,1381344294.80758,1381344294.80758
/home/w/weismanm/.vim/colors/kaltex.vim,33188,39462594,24,1,2363,2002,11193,1378929256.8242147,1371959556.0,1378929256.828215
/home/w/weismanm/.eclipse/org.eclipse.platform_4.3.0_1473617060_linux_gtk_x86_64/configuration/org.eclipse.osgi/bundles/188/1/.cp/images/topiclabel/tu_rcpapp48_hov.gif,33188,40897147,24,1,2363,2002,1809,1380677729.1535177,1380677729.1535177,1380677729.1535177
/home/w/weismanm/.config/google-chrome/Default/Extensions/pjkljhegncpnkpknbcohdijeoejaedia/7_0/_locales/hi/messages.json,33188,43256266,24,1,2363,2002,381,1367941822.1254573,1367941822.1294572,1367941822.1294572
/home/w/weismanm/.pulse/2022402c5dbe5355cff36345000004e6-default-sink,33188,42865941,24,1,2363,2002,43,1383771649.1835914,1383771649.1835914,1383771649.1835914
/home/w/weismanm/.config/google-chrome/Default/Extensions/coobgpohoikkiipiblmjeljniedjpjpf/0.0.0.20_0/_locales/cs/messages.json,33188,43125074,24,1,2363,2002,345,1380130006.006417,1380130006.006417,1380130006.006417
/home/w/weismanm/Documents/CS112/.git/index,33188,43125422,24,1,2363,2002,20192,1364944558.509082,1364944562.3211262,1364944562.3251264
/home/w/weismanm/.dropbox-dist/time.so,33261,42861782,24,1,2363,2002,16432,1351839336.7735345,1346042742.0,1351839336.7735345
/home/w/weismanm/.goutputstream-2HR4QW,33152,39329910,24,1,2363,2002,0,1358182937.9077592,1358182937.9077592,1358182937.9077592
/home/w/weismanm/Documents/CS112/StackLab/pdf/Node.pdf,33188,42994965,24,1,2363,2002,22477,1364944562.0091226,1364944562.0091226,1364944562.0091226
/home/w/weismanm/.vim/vim-addons/FuzzyFinder/.hg/branch,33188,40501312,24,1,2363,2002,8,1378929284.924558,1372042313.0,1378929284.928558
/home/w/weismanm/.mozilla/firefox/Crash Reports/pending/7b48e22f-9f9f-8365-24ea2e08-570cb91d.extra,33188,42862165,24,1,2363,2002,840,1368020049.332036,1368020049.336036,1368020049.67604
/home/w/weismanm/Documents/CS112/CompressionLab/twitter4j-core-3.0.3/twitter4j/management/APIStatisticsOpenMBean.class,33188,42865188,24,1,2363,2002,8408,1356314694.0,1356314694.0,1362517111.60691
/home/w/weismanm/.vim/eclim/autoload/eclim/display/menu.vim,33188,40372245,24,1,2363,2002,2819,1378929278.5084796,1368902134.0,1378929278.5124798
/home/w/weismanm/.local/share/Trash/files/workspace/.metadata/.plugins/org.eclipse.core.runtime/.settings/org.eclipse.jdt.launching.prefs,33188,41422996,24,1,2363,2002,416,1358884076.5134852,1358887360.8555884,1358887360.8555884
/home/w/weismanm/workspace/.metadata/.plugins/org.eclipse.jdt.ui,16877,40243641,24,2,2363,2002,4096,1380677724.3214598,1380677724.3214598,1380677724.3214598
/home/w/weismanm/.config/google-chrome/Default/Extensions/pjkljhegncpnkpknbcohdijeoejaedia/7_0,16832,43256185,24,4,2363,2002,4096,1367941821.849454,1367941821.8734543,1367941822.1334574
/home/w/weismanm/.mozilla/firefox/xwq66wc2.default/cert8.db,33152,42862073,24,1,2363,2002,65536,1391443630.6635566,1391443697.0003593,1391443697.0003593
/home/w/weismanm/Dropbox/JavaPrograms/CS111/lab3/problem3.java,33188,42862425,24,1,2363,2002,1977,1351839344.6896288,1348085962.0,1351839344.6896288
/home/w/weismanm/.config/google-chrome/Default/Extensions/nmmhkkegccagdldgiimedpiccmgmieda/0.0.6.0_0/_locales/hu/messages.json,33188,42867569,24,1,2363,2002,743,1390854776.989411,1390854776.993411,1390854776.993411
/home/w/weismanm/.jedit/DockableWindowManager/perspective-view0.xml,33188,42209286,24,1,2363,2002,100,1386969361.0185251,1386969364.218563,1386969364.218563
/home/w/weismanm/.local/share/icc/edid-bba95862a4f3e518610fe791ecb7b99a.icc,33188,42864217,24,1,2363,2002,1364,1352921372.7960603,1352921372.8000605,1352921372.8000605
/home/w/weismanm/.vim/bundle/ctrlp.vim/autoload/ctrlp/buffertag.vim,33188,40371411,24,1,2363,2002,7235,1378929270.1123772,1373479249.0,1378929270.116377
/home/w/weismanm/.vim/bundle/vim-misc/autoload/xolox/misc/list.vim,33188,40371531,24,1,2363,2002,1484,1378929271.4483933,1373497253.0,1378929271.4523935
/home/w/weismanm/.cache/.fr-uRhuE9/hawkw-cs290f2013-lab1-team3-2aa82761b5b2/slides/git-basics.html,33188,43255113,24,1,2363,2002,1856,1378924361.0,1378913857.0,1378924361.544248
/home/w/weismanm/Documents/cs210/.git/refs/tags,16877,43125680,24,2,2363,2002,4096,1378747508.9845605,1378747508.9845605,1378747508.9845605
/home/w/weismanm/.vim/bundle/vundle/test/vimrc,33188,40371824,24,1,2363,2002,1684,1378929273.62442,1372281532.0,1378929273.62442
/home/w/weismanm/.vim/bundle/vim-gitgutter/.git/objects/pack,16877,40371756,24,2,2363,2002,4096,1378929273.040413,1377745667.0,1378929273.1124136
